text,index,speaker,date,title
"This operational role has allowed the Federal Reserve to support the goal of a safe and efficient payment system throughout its history. It has also contributed to widespread public confidence in the nation's payment infrastructure. At times, the Federal Reserve has taken extraordinary steps to ensure the payment system can function reliably. After planes were grounded on September 11, 2001, in the aftermath of the terrorist attacks in New York and Washington, D.C., the Federal Reserve arranged alternative transportation for millions of checks that normally would have moved across the country by plane. The Federal Reserve also started giving immediate credit for all checks that it received. This provided a key source of liquidity for the payment system and temporarily caused the daily float held by the Federal Reserve to increase over 6,000 percent. After September 11, the Federal Reserve also took steps to improve the future efficiency of the nation's check collection system by working with Congress on the passage of the Check 21 Act in 2002.",7,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"A safe and efficient payment system also needs to be accessible, because payment services are most valuable when you can pay anyone regardless of where balances are held. The ultimate success of any effort to modernize the U.S. payment system depends on adoption across the entire banking industry. Therefore, in considering the Federal Reserve's provision of payment services, Congress took steps to try to ensure access to services across the country. As a result, Congress specifically tasked the Federal Reserve with taking into account an adequate level of services nationwide when providing and setting fees for payment services. The United States has a highly complex banking system with more than 10,000 depository institutions spread over wide areas with differing payment needs. Over 4,800 of those are community banks. In many areas, particularly rural areas, community banks may be the primary providers of banking services for individuals and small businesses. Community banks are, therefore, essential in ensuring access to safe and efficient payment services in towns, cities, and rural communities nationwide so that payments can move across the country regardless of geographyâfrom here in the South, to the Midwest, and coast to coast.",8,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Community Banks and Payment System Innovation
A diverse banking system where institutions of all sizes are able to innovate and meet evolving customer needs is essential to ensure access to safe, efficient, and modern payment services for communities across the nation. At the Federal Reserve, we support the responsible use of technology and innovation to transform the financial system and reduce frictions and delays, while preserving consumer protections, data privacy and security, and financial stability. But as technology continues to advance, the intricacies of our digital world become more complex, and I believe we can help ensure that banks are well positioned to take advantage of these technology advancements and innovations. Like the rest of the financial industry, community banks are investing in new technologies and innovations to meet the growing expectations of their customers. With their considerable understanding of local needs, community banks are able to put these kinds of innovations to use in meeting the specific needs of their communities. At the Federal Reserve, we are actively engaging with the banking industry to encourage responsible innovation in the community-banking sector.",9,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"But I also firmly believe that we cannot just say community banks need to engage in responsible innovation, we need to empower community banks to do just that, and I am committed to working with my colleagues to realize this objective. I believe it is our responsibility as a payment service provider and supervisor to ensure that our nation's evolving financial system works for community banks. Because by empowering them to provide modern and innovative services to their customers, we also ensure that Americans across the country can make payments safely and efficiently.",10,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"First, as a provider of payment services, the Federal Reserve has a long history of supporting community banks. We have long-standing relationships with, and the nationwide infrastructure to provide services to, thousands of community banks across the country. While the existing payment infrastructure provided by the Federal Reserve has generally served community banks and the nation's economy well, advances in technology have also created opportunities to modernize these payment services. Collectively, these efforts will create a modern payment infrastructure that provides community banks the ability to meet customer expectations in offering innovative services with the same effectiveness and efficiency as other providers. This in turn will provide consumers the ability to better manage their financial lives by accessing accounts when and where they choose and providing more flexibility to manage money and make time-sensitive payments.",11,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"To start, the Board has supported changes to existing Federal Reserve services. For example, at the end of last year, the Board announced changes to support adoption of an additional same-day ACH window available later in the day. When it was adopted in 2015, same-day ACH allowed for faster processing and return of recurring, low-cost payments such as payroll and bill payments. This additional window will help to make the benefits of same-day ACH more broadly accessible. More specifically, it will allow banks and their customers, particularly those located outside the eastern time zone, to use same-day ACH services during a greater portion of the business day.",12,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Our modernization efforts do not stop with existing services, though. The FedNowSM Service, announced last August, will create a new payment infrastructure for institutions of all sizes to offer innovative faster payment services. Community banks in particular were strong supporters of developing the FedNow Service. Many of them emphasized that the Federal Reserve's long-standing policy commitment to promoting nationwide access would result in a service that is accessible to banks of all sizes. They felt that this in turn would ultimately increase the long-term likelihood of being able to offer faster payment services in their communities. Community banks continued to voice strong support in response to our most recent request for comment on the design of the FedNow Service. At the same time, they raised a number of important issues, including interoperability, time to market, and use of volume-based pricing. These issues are important to community banks, and as such, they are important to me. I intend to work with my colleagues so that the FedNow Service meets the needs of community banks and their customers. I hope that you will continue to engage with us, continue to provide your feedback, and continue to be patient as we undertake this effort to develop the FedNow Service. Because with your input, I believe the Federal Reserve can continue its long historyâwhich started with bank notes and checks, then continued with ACHâof providing infrastructure that supports the independence and success of community banks for the long term.",13,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"It is also important to understand that technology advancements affect more than just the payment infrastructure behind-the-scenes. Innovations in consumer and other end-user experiences, such as those facilitated by fintech firms, can also transform the way that consumers interact with their financial institutions, offering community banks additional opportunities to serve their customers in the future. For instance, I have previously discussed how working with fintech firms may offer community banks potential partnerships that leverage the latest technology to provide customer-first, community-focused financial services and provide customers with efficiencies, such as easy-to-use online applications or rapid loan decisionmaking. These kinds of strategic partnerships harness the indispensable knowledge and trust that community banks have built with retail customers and local small businesses. For example, we have seen community banks experience significant growth after partnering with fintech companies to offer checking accounts for online investors, personal loans, and debit cards. We have also seen such partnerships increase efficiency in service offerings, such as significantly reducing loan approval processing time. We expect that the efforts to modernize our payment infrastructure that I outlined earlier, such as FedNow, will serve as a foundation for this kind of innovation to flourish, and will support new opportunities for community banks and the communities they serve.",14,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Of course, new technology is also subject to many of the traditional risks banks have managed in the past with more-traditional consumer services, and implementation of new technology should be driven by banks' business strategies and customer needs. Ultimately, banks remain responsible for conducting due diligence and understanding the risks faced by their organization. But technology advances quickly, and new developments inevitably raise new questions. That is why I believe that the Federal Reserve also needs to take steps as a supervisor to ensure our nation's evolving financial system works for community banks.",15,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"First and foremost, it is essential we continue to meaningfully engage with stakeholders on these issues. For example, we recently launched an innovation web page (www.federalreserve.gov/innovate) that will serve as an accessible central hub for stakeholders interested in learning about and engaging with the Federal Reserve on innovation-related matters. The web page can serve as a starting point for members of the industry to engage with Federal Reserve specialists, submit questions, and request in-person meetings. We also announced a series of ""fintech innovation office hours"" across the country. The first of these was held just yesterday here in Atlanta, and some of you may have even had the opportunity to participate. These are also an important opportunity for us to learn, and I encourage you to provide your feedback. For community banks and their potential fintech partners, I hope that these sessions will serve as a resource to meet one-on-one with Federal Reserve staff members with relevant expertise, discuss fintech developments, share specific projects, and ask questions. They also provide us an opportunity to hear directly from banks and fintech companies about challenges to innovation.",16,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Another important area of focus for me is community banks' relationships with their vendors and third-party service providers. As a former community banker, I am acutely aware that community banks are often reliant on outside service providers and vendors to access new technologies and provide payment services. I also know that supervisory expectations in these areas can be challenging, and I have experienced it myself. There are several things I believe we can do to help provide clarity and transparency, reduce confusion, and simplify and remove some of the burden community banks face in this area.",17,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"First, in order to give community banks a better picture of what success in due diligence of third-party providers looks like, and where it begins and ends, I believe that we should release more information on its necessary elements. This change would provide clarity and assist community banks in completing their work. In particular, I believe that regulators can provide more clarity on the types of questions that should be asked of a prospective third-party provider and our view of a satisfactory answer. I also believe our guidance should explain what due diligence looks like for a potential fintech partner, because the standards applied to other third parties may not be universally applicable. Potential partnerships are not one-size-fits-all. Every bank has different objectives, and guidance should reflect some supervisory flexibility so that we do not impede prudent, strategic partnerships between community banks and potential partners. Regulators should especially support partnerships that combine the strengths of community banks and fintech companies, which have a track record of success. I also believe the Federal Reserve should allow banks to conduct shared due diligence on potential partners. If several banks use the same third-party service provider and are open to collaborating, they should be allowed to pool resources instead of duplicating one another's work. These approaches would not only have the benefit of increasing clarity and transparency for community banks, but could also be beneficial for fintech companies that hope to become third-party providers.",18,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Second, clear and transparent guidance is most helpful when it is consistent. I have previously discussed my view that guidance on third-party relationships should be consistent across banking agencies. No one benefits when banks and their potential partners or other vendors have to navigate unnecessary differences in guidance between agencies. To that end, the Federal Reserve is in the process of working with the other banking agencies to update our third-party guidance. As part of this process, I believe that the banking agencies should all have consistent expectations for third-party relationships, and that the Federal Reserve should, as a starting point, move toward adopting the Office of the Comptroller of the Currency's guidance.",19,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Third, I believe we can improve transparency with regard to our supervision of third parties. Through our service provider supervision program, we regularly conduct exams of many third-party service providers. While we make the outcomes available to banks that are clients of a supervised service provider, I believe we can go a step further to increase transparency by also making information that may be useful about our supervision of key service providers available to banks. This could take a number of forms, such as being more transparent about who and what we evaluate. Of course, moving forward in these areas requires careful consideration and interagency collaboration, and I have asked our staff to work with other agencies to develop and propose workable options for giving banks the benefit of the knowledge that supervisors have about their potential providers in an appropriate manner.",20,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Finally, I believe regulators and supervisors have a role to play in ensuring that regulatory burden is tailored to bank size, risk, complexity, and capacity. Knowing the burden that third-party monitoring in particular can present to employees of the smallest banks, I have also encouraged Federal Reserve staff to consider options for further tailoring our expectations for community banks with assets under $1 billion in this area.",21,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Collectively, I view these as important steps to improve the ability of community banks to manage their third-party relationships effectively. By doing so, I believe we will be able to better support the ability of community banks to access innovative new technology and offer modern services to customers.",22,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Looking Ahead
The kinds of advances in technology we are discussing here today present challenges and opportunities for banks of all sizes, including community banks. Investments in new technology are likely to create implementation costs, and payment system innovations are no exception. Testing new technology, upgrading software and processing systems, and integrating new systems with existing systems will require banks to incur costs and dedicate resources to implementation. Community banks in particular may incur additional costs, for example to extend operating hours in order to facilitate payments during nonstandard business hours.",23,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"However, technological advances also present opportunities for community banks to continue serving their neighbors, and payment services are a key component of this. Since I joined the Federal Reserve, I have been on the road a lot, visiting Federal Reserve Districts and talking to bankers, consumers, and community groups. I have been struck in particular by stories I have heard about younger generations of Americans moving back to rural areas. These individuals may be returning to their hometown or moving out of urban centers, but they still have the same expectations for services like those that may be offered by larger banks with nationwide footprints. Technological developments, like the payment system modernization efforts we have discussed today, allow banks across the country to meet these customer expectations and provide payment services on a competitive basis.",24,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"I believe the Federal Reserve is uniquely positioned as a provider of payment services and as a supervisor of banks to ensure that our nation's evolving financial system works for community banks. As a provider of payment services, our efforts to modernize the nation's payment system through services like FedNow and same-day ACH will ensure community banks and their customers have access to today's financial technology nationwide. As a supervisor of banks, we can support responsible innovation by reducing regulatory burden where we can, clarifying expectations, and improving the ability of community banks to manage their relationships effectively. Collectively, I believe these efforts will help support a community banking sector that is well positioned to thrive and offer modern, innovative services to their customers. By providing such services, community banks can help ensure all Americans can make payments safely and efficiently regardless of their location and that families across the country have access to financial services that are so important to their success and the success of our communities in today's age of advancement.",25,Governor Michelle W. Bowman,2/27/2020,Direction of Supervision: Impact of Payment System Innovation on Community Banks
"Thank you for the opportunity to participate again this year in the Annual Economic Policy Conference of the National Association for Business Economics. I am really looking forward to this conversation. But first, I would like to share with you some thoughts about the outlook for the U.S. economy and monetary policy.",0,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"In its 11th year of a record expansion, the U.S. economy is in a good place. The labor market remains strong, economic activity is increasing at a moderate pace, and the Federal Open Market Committee's (FOMC) baseline outlook is for a continuation of this performance in 2020. At present, personal consumption expenditures, or PCE, price inflation is running somewhat below the Committee's 2 percent objective, but we project that, under appropriate monetary policy, inflation will rise gradually to our symmetric 2 percent objective. Although the unemployment rate is around a 50-year low, wages are rising broadly in line with productivity growth and underlying inflation. We are not seeing any evidence to date that a strong labor market is putting excessive cost-push pressure on price inflation.",1,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"Although the fundamentals supporting household consumption remain solid, over 2019, sluggish growth abroad and global developments weighed on investment, exports, and manufacturing in the United States. Coming into this year, indications suggested that headwinds to global growth had begun to abate, and uncertainties around trade policy had diminished. However, risks to the outlook remain. In particular, we are closely monitoring the emergence of the coronavirus, which is likely to have a noticeable impact on Chinese growth, at least in the first quarter of this year. The disruption there could spill over to the rest of the global economy. But it is still too soon to even speculate about either the size or the persistence of these effects, or whether they will lead to a material change in the outlook. In addition, U.S. inflation remains muted. And inflation expectationsâthose measured by surveys, market prices, and econometric modelsâreside at the low end of a range I consider consistent with our price-stability mandate.",2,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"Over the course of 2019, the FOMC undertook a shift in the stance of monetary policy to offset some significant global growth headwinds and global disinflationary pressures. I believe this shift was well timed and has been providing support to the economy and helping to keep the U.S. outlook on track. Monetary policy is in a good place and should continue to support sustained growth, a strong labor market, and inflation returning to our symmetric 2 percent objective. As long as incoming information about the economy remains broadly consistent with this outlook, the current stance of monetary policy likely will remain appropriate.",3,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"That said, monetary policy is not on a preset course. The Committee will proceed on a meeting-by-meeting basis and will be monitoring the effects of our recent policy actions along with other information bearing on the outlook as we assess the appropriate path of the target range for the federal funds rate. Of course, if developments emerge that, in the future, trigger a material reassessment of our outlook, we will respond accordingly.",4,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"In January 2019, my FOMC colleagues and I affirmed that we aim to operate with an ample level of bank reserves in the U.S. financial system. And in October, we announced and began to implement a program to address pressures in repurchase agreement (repo) markets that became evident in September. To that end, we have been purchasing Treasury bills and conducting both overnight and term repurchase operations. These efforts have been successful in achieving stable money market conditions, including over the year-end. As our bill purchases continue to build reserves toward levels that we associate with ample conditions, we intend to gradually transition away from the active use of repo operations. And as reserves reach durably ample levels, we intend to slow the pace of purchases such that our balance sheet grows in line with trend demand for our liabilities. Let me emphasize that we stand ready to adjust the details of this program as appropriate and in line with our goal, which is to keep the federal funds rate in the target range desired by the FOMC, and that these operations are technical measures not intended to change the stance of monetary policy.",5,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"Finally, allow me to offer a few words about the FOMC's review of the monetary policy strategy, tools, and communication practices that we commenced in 2019. This reviewâwith public engagement unprecedented in scope for usâis the first of its kind for the Federal Reserve. Through 14 Fed Listens events, including a research conference in Chicago, we have been hearing a range of perspectives not only from academic experts, but also from representatives of consumer, labor, community, business, and other groups. We are drawing on these insights as we assess how best to achieve and maintain maximum employment and price stability. In July, we began discussing topics associated with the review at regularly scheduled FOMC meetings. We will continue reporting on our discussions in the minutes of FOMC meetings and will share our conclusions with the public when we complete the review later this year.",6,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
Thank you very much for your time and attention. I look forward to the conversation and the question-and-answer session to follow.,7,Vice Chair Richard H. Clarida,2/25/2020,U.S. Economic Outlook and Monetary Policy
"Thank you to the conference organizers for inviting me here to discuss what former Chair Bernanke has famously referred to as a ""hall of mirrors"" problem: a situation in which a central bank's reaction function and financial market prices interact in economically suboptimal and potentially destabilizing ways. In my remarks today, I will lay out the way I think about the interplay between financial markets and monetary policy, with a focus on how I myself seek to integrate noisy but often correlated signals about the economy that I glean from models, surveys, and financial markets.",0,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Three Observations
I begin with three unobjectionable observations. First, because of Friedman's long and variable lags, monetary policy should beâand, at the Fed, isâforward looking. Policy decisions made today will have no effect on today's inflation or unemployment rates, so good policy needs to assess where the economic fundamentals are going tomorrow to calibrate appropriate policy today. Of course, financial markets are also forward looking. An asset's value today depends upon its expected future cash flows discounted by a rate that reflects the expected path of the policy rate plus an appropriate risk premium. Thus, central banks and financial markets are looking at the same data on macro fundamentals to make inferences about the future path of the economy, and, of course, any decisions on the policy path made by the central bank will influence asset prices through the discount factor. So optimal monetary policy will (almost) always be correlated with asset prices. Correlation is not evidence of causation, and the hall of mirrors problem at its essence is about inferring causation from correlation.",1,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Second, because key variables that are crucial inputs for conducting monetary policyâsuch as r*, u*, and expected inflation, to name just threeâare both unobserved and time varying, responsible monetary policy requires informed views about how these variables evolve over time as well as a humility and an appreciation for the uncertainties surrounding baseline views, however well informed they might be.",2,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Third, when trying to make an inference about unobserved variables like r* or expected inflation, it is generally a good idea to seek data from multiple signals correlated with the variable of interest, so long as the signals themselves are not perfectly correlated with one another. Think of this third unobjectionable observation as a sort of ""model averaging"" or ""triangulation"" principle of robust inference in a noisy and complex environment.",3,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Data Dependence
As I have written before, monetary policy needs to beâand, at the Fed, isâ ""data dependent"" in two distinct ways. Policy should be data dependent in the sense that incoming data indicate the position of the economy relative to the ultimate objectives of price stability and maximum employment. This information on where the economy is relative to the goals of monetary policy is an important input into standard interest rate feedback rules, such as those introduced by John Taylor in 1993 and ones that continue today to inform monetary policy decisions at the Fed and at other central banks.",4,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Monetary policy, however, also needs to be data dependent in the second senseâthat incoming data contain signalsâthat can enable the central bank to update its estimates of r* and u* in order to obtain its best estimate of the destination to which the economy is heading. As I mentioned a moment ago, a challenge for policymakers is that key variables that are essential inputs to monetary policyâsuch as u*, r*, and expected inflationâcannot be observed directly and must be inferred from observed data. And as is indicated in the Summary of Economic Projections, Federal Open Market Committee (FOMC) participants have, over the past seven years, repeatedly revised down their estimates of both u* and r* as unemployment fell and as real interest rates remained well below previous estimates of neutral without the rise in inflation those earlier estimates would have predicted. I would argue that these revisions to u* and r* indicate that the FOMC has been data dependent in this second sense and that these updated assessments of u* and r* have had an important influence on the path for the policy rate actually implemented in recent years. Indeed, had the Fed not been data dependent in this second sense and remained closed to the possibility that the economy had changed and historical estimates of r* and u* needed to be revised, that stubbornness would have represented a material policy mistake.",5,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"In addition to u* and r*, an important input into any monetary policy assessment is the state of inflation expectations. One of the robust messages from the DSGE (dynamic stochastic general equilibrium) literature on optimal monetary policy is that, away from the effective lower bound, optimal monetary policy will not eliminate all inflation volatilityâthere are always shocksâbut will, under rational expectations (RE), deliver average, and under RE, expected, inflation equal to the target. Since the late 1990s, inflation expectations appear to have been stable and well anchored in the neighborhood of our 2 percent goal. However, like r* and u*, inflation expectations are not directly observable and so must be inferred from data. But which data?",6,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Financial Data and Monetary Policy
Let me now discuss in more detail how I use a form of model averaging to combine financial market data with data from surveys and econometric models to inform my thinking about the evolution of two key inputs to monetary policy: r* and long-run expected inflation. To be sure, financial market signals are noisy, and day-to-day movements in asset prices are unlikely to tell us much about the cyclical or structural position of the economy, let alone r* and expected inflation. However, persistent shifts in financial market conditions can be informative. Signals derived from financial market data, when combined with signals revealed from surveys of households and firms along with the filtered estimates from econometric models, can together provide valuable and reasonably robust foundations for real-time inference about the direction of travel in r* and expected inflation.",7,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"For example, a ""straight read"" of interest rate futures prices provides one source of high-frequency information about the destination for the federal funds rate expected by market participants. The destination for the federal funds rate implied by a straight read of futures prices is in turn the sum of the market-implied r* plus market-implied expected inflation. But these signals from interest rate futures are only a pure measure of the expected policy rate path under the assumption of a zero risk premium. For this reason, it is useful to compare policy rate paths derived from market prices with the path obtained from surveys of market participants, which, while subject to measurement error, should not be contaminated with a term premium. Market- and survey-based estimates of the policy rate path are often highly correlated. But when there is a divergence between the path or destination for the policy rate implied by the surveys and a straight read of interest rate derivatives prices, I place at least as much weight on the survey evidenceâfor example, derived from the surveys of primary dealers and market participants conducted by the Federal Reserve Bank of New Yorkâas I do on the estimates obtained from market prices. Finally, as another reality check, I, of course, always consult the latest estimate of r* produced by the Laubach and Williams (2003) unobservable components state-space model, which, I should point out, includes no information on asset prices other than the short-term nominal interest rate itself.",8,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Quotes from the Treasury Inflation-Protected Securities (TIPS) market can provide valuable information about both r* and expected inflation. TIPS market data, together with nominal Treasury yields, can be used to construct measures of ""breakeven inflation"" or inflation compensation that provide a noisy signal of market expectations of future inflation. But, again, a straight read of breakeven inflation based on TIPS curve forward real rates needs to be augmented with a model to filter out the liquidity and risk premium components that place a wedge between inflation compensation and expected inflation.",9,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"It is again useful to compare estimates of expected inflation derived from breakeven inflation data with estimates of expected inflation obtained from surveysâfor example, the expected inflation over the next 5 to 10 years from the University of Michigan Surveys of Consumers. Market- and survey-based estimates of expected inflation are correlated, but, again, when there is a divergence between the two, I place at least as much weight on the survey evidence as on the market-derived estimates. Again, here I also consult time-series models of underlying inflation, such as Stock and Watson (2007) and Cecchetti and others (2017), presented at the U.S. Monetary Policy Forum in 2017. At the Fed, the staff have estimated a state-space model decomposition of the common factor that drives a number of different measures of inflation expectations. State-space econometrics is one formal way to do model averaging. As I look at all of this evidence from market signals, surveys, and econometric models, I judge that inflation expectations reside at the low end of the range I consider consistent with our price-stability goal of 2 percent personal consumption expenditure inflation in the long run.",10,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"In both of the examples I have just discussed, the medium-frequency evolution of market-based, survey-based, and model-based estimates of r* and expected inflation have, over time, tended to move broadly together. When high-frequency market signals diverge from the survey- and model-based estimates, the potential benefit from increasing the weight on a signal derived from a forward-looking asset price versus backward estimates from models and slowly evolving surveys must be balanced against the cost of treating the noise in the asset price as a signal. There is no unique way to do this, and judgment is required.",11,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"In conclusion, while my colleagues and I are attuned to the potential for a hall of mirrors problem, in my experience this affliction is one the Federal Reserve guards against and does not suffer from. My colleagues and I do look at developments in asset markets, but never in isolation and always in the context of balancing asset market signals with complementary signals from surveys and econometric models. It is fair to say that when signals from all three sources line up in the same directionâas, for example, has been the case with market-, survey-, and model-based estimates of r*âthe effect of those combined signals, at least on my thinking about the policy path, is more material than when the signals provide conflicting interpretations.",12,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
Thank you for your attention. I look forward to hearing from the other panelists and to our discussion.,13,Vice Chair Richard H. Clarida,2/21/2020,Financial Markets and Monetary Policy: Is There a Hall of Mirrors Problem?
"Comments on Monetary Policy in the Next Recession?, a report by Stephen Cecchetti, Michael Feroli, Anil Kashyap, Catherine Mann, and Kim Schoenholtz",0,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"I want to thank Anil Kashyap and the Initiative on Global Markets for inviting me, along with my colleague Raphael Bostic, to comment on this year's U.S. Monetary Policy Forum report by a distinguished set of authors. This year's report addresses the challenges that monetary policy is likely to encounter in the next downturn. This topic is under active review by the Federal Reserve and our peers in many other economies.",1,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"Looking Back
The report explores the important question of whether the new monetary policy tools are likely to be sufficiently powerful in the next downturn. The report assesses how unconventional toolsâincluding forward guidance, balance sheet policies, negative nominal interest rates, yield curve control, and exchange rate policiesâhave performed over the past few decades. It employs a novel approach by examining the effect on an index of financial conditions the authors construct. This approach adds to what we have learned from earlier papers that have examined the performance of unconventional policy tools with respect to individual components of financial conditionsâmost notably, long-term sovereign yields, but also mortgage rates, equities, exchange rates, and corporate debt spreads.",2,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"Empirically assessing the question in the report is not only important, but also challenging, as the report readily acknowledges. There are a host of difficult endogeneity and omitted-variable issues, which the authors endeavor to address. The authors conclude that unconventional monetary policies worked during the crisis but did not fully offset a significant tightening in financial conditions. This finding leads the authors to conclude that these policies should be deployed quickly and aggressively in the future through a plan that is communicated in advance. This point is very important, so it will be the focus of my discussion.",3,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"Looking back at the international experience, the evidence suggests that forward guidance and balance sheet policies were broadly effective in providing accommodation following the financial crisis. But they were less effective when there were long delays in implementation or apparent inconsistencies among policy tools. It is important to distill key lessons from the past use of these tools in order to make them more effective in the future.",4,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"First, in some cases around the world, unconventional tools were implemented only after long delays and debate, which sapped confidence, tightened financial conditions, and weakened recovery. The delays often reflected concerns about the putative costs and risks of these policies, such as stoking high inflation and impairing market functioning. These costs and risks did not materialize or proved manageable, and I expect these tools to be deployed more forcefully and readily in the future.",5,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"Second, forward guidance proved to be vital during the crisis, but it took some time to recognize the importance of conditioning forward guidance on specific outcomes or dates and to align the full set of policy tools. In several cases, the targeted outcomes set too low a bar, which in turn diminished market expectations regarding monetary accommodation. In some cases, expectations regarding the timing of liftoff and asset purchase tapering worked at cross-purposes.",6,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"In addition, in some cases, it proved difficult to calibrate asset purchase programs smoothly over the course of the recovery. To the extent that the public is uncertain about the conditions that might trigger asset purchases, the scale of purchases, and how long the purchases might be sustained, it could undercut the efficacy of the policy. Furthermore, the cessation of asset purchases and subsequent balance sheet normalization can present challenges in communications and implementation.",7,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
"Finally, in the fog of war, it was difficult for policymakers to distinguish clearly between temporary headwinds associated with the crisis and emerging structural features of the new normal. In part as a result, it took some time to integrate forward guidance and other unconventional policies seamlessly, and it took even longer to recognize that policy settings were unlikely to return to pre-crisis norms.",8,Governor Lael Brainard,2/21/2020,Monetary Policy Strategies and Tools When Inflation and Interest Rates Are Low
